Date,Stock,Open,High,Low,Close,Volume,P/E,EPS,Earning Growth,MCap,P/B,DY,D/E,PEG
2021-08-31,GABRIEL.NS,139.02995,141.92039,137.77743,139.36716,1507152,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-01,GABRIEL.NS,137.10301,140.61970,135.85049,139.22266,600991,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-02,GABRIEL.NS,137.05482,138.45187,135.41691,136.81396,612318,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-03,GABRIEL.NS,137.00667,139.51172,135.75414,137.10302,768006,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-06,GABRIEL.NS,137.53658,140.42701,136.81397,140.37883,606935,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-07,GABRIEL.NS,134.88702,138.30738,133.53816,138.25920,724157,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-08,GABRIEL.NS,134.26074,137.87379,133.05639,134.88700,595828,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-09,GABRIEL.NS,137.10301,139.89709,132.47831,132.96005,911082,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-13,GABRIEL.NS,136.91031,138.93360,136.04317,137.10300,536651,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-14,GABRIEL.NS,135.36874,137.77744,134.88700,137.68109,601646,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-15,GABRIEL.NS,140.18613,141.43865,135.36873,135.36873,1972121,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-16,GABRIEL.NS,141.67953,146.01519,140.90875,143.65467,2137647,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-17,GABRIEL.NS,141.92043,145.48529,136.86216,143.17295,1484207,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-20,GABRIEL.NS,137.68108,144.81083,136.76577,138.74091,1043134,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-21,GABRIEL.NS,138.16281,138.83726,134.98334,137.58473,724811,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-22,GABRIEL.NS,141.00511,143.55832,137.34389,138.16284,877182,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-23,GABRIEL.NS,141.05330,144.95539,139.70443,144.04009,764464,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-24,GABRIEL.NS,142.78752,146.64144,140.71605,141.67953,1141853,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-27,GABRIEL.NS,142.35399,144.47364,140.47521,142.78755,635572,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-28,GABRIEL.NS,141.00511,144.42545,138.78911,142.98023,634753,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-29,GABRIEL.NS,142.25764,143.94373,137.92199,138.74095,761654,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-09-30,GABRIEL.NS,148.03847,149.43552,141.77586,143.07656,2298563,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-01,GABRIEL.NS,149.91728,152.71136,144.13641,145.53345,1828156,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-04,GABRIEL.NS,153.09674,156.95066,150.54353,151.21796,2360308,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-05,GABRIEL.NS,149.24281,153.86751,148.66473,153.86751,620028,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-06,GABRIEL.NS,146.35240,151.07346,145.29258,149.33919,625732,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-07,GABRIEL.NS,148.56841,150.20632,147.84580,147.84580,513052,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-08,GABRIEL.NS,148.56841,152.22963,147.84580,147.84580,527649,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-11,GABRIEL.NS,153.48215,156.56528,148.37571,148.37571,1445823,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-12,GABRIEL.NS,151.94057,155.60179,151.31431,153.48214,589111,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-13,GABRIEL.NS,153.28946,162.00893,152.22963,152.22963,1412814,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-14,GABRIEL.NS,150.54352,155.02369,149.82091,154.06021,568450,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-18,GABRIEL.NS,147.74944,151.98873,147.02683,151.55517,558577,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-19,GABRIEL.NS,144.90720,150.20633,143.22111,148.76111,688718,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-20,GABRIEL.NS,144.28093,145.87066,138.83728,143.55832,759336,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-21,GABRIEL.NS,148.66473,151.16977,143.55829,144.52177,1009426,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-22,GABRIEL.NS,146.15968,152.42229,144.95534,150.30264,533565,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-25,GABRIEL.NS,151.02527,155.98718,147.55674,155.89084,1124624,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-26,GABRIEL.NS,153.96390,156.66164,149.29102,149.82094,1254484,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-27,GABRIEL.NS,155.79448,158.25135,153.72301,154.92735,909962,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-28,GABRIEL.NS,150.83258,157.52875,148.80927,156.75797,676109,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-10-29,GABRIEL.NS,148.32753,151.65153,145.58162,148.37571,413879,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-01,GABRIEL.NS,146.97865,150.20630,145.48526,149.33917,319512,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-02,GABRIEL.NS,146.68962,151.55519,144.71449,148.23119,610100,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-03,GABRIEL.NS,150.15814,151.60336,146.49692,148.66475,602406,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-04,GABRIEL.NS,151.07346,152.61501,150.30267,152.22963,188572,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-08,GABRIEL.NS,149.00195,151.26613,148.66474,150.78439,245676,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-09,GABRIEL.NS,149.09831,150.78440,148.08666,149.33918,302381,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-10,GABRIEL.NS,149.72455,150.83256,146.25603,146.25603,233698,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-11,GABRIEL.NS,146.93048,150.06179,145.67796,149.33918,225237,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
